"temperature_C","rr_cumulative","rr_low_95","rr_high_95"
22.7,1.00841877817207,0.995702185508122,1.02129778057191
22.8,1.00783883003442,0.995663745627798,1.02016279269532
22.9,1.00727114096577,0.99564225013999,1.01903585477597
23,1.00671676263554,0.995637506779997,1.01791930624337
23.1,1.00617674485205,0.995649366896983,1.0168154327625
23.2,1.00565213570833,0.995677734075085,1.01572645791279
23.3,1.00514398173888,0.995722573437687,1.01465453428241
23.4,1.00465332808743,0.995783921718197,1.01360173389381
23.5,1.00418121868554,0.995861898169451,1.01257003788812
23.6,1.00372869644225,0.995956716367493,1.01156132541198
23.7,1.00329680344457,0.996068696942156,1.01057736167423
23.8,1.00288658116889,0.996198281235156,1.00961978517128
23.9,1.00249907070343,0.996346045844538,1.00869009412223
24,1.00213531298148,0.996512717961128,1.00778963220785
24.1,1.00179634902579,0.996699191337341,1.00691957377311
24.2,1.00148322020381,0.996906542651482,1.0060809087301
24.3,1.00119696849407,0.997136047943466,1.00527442748569
24.4,1.00093863676361,0.997389198704127,1.00450070631193
24.5,1.00070926905652,0.997667717106402,1.00376009367139
24.6,1.00050991089374,0.997973569781165,1.0030526980951
24.7,1.00034160958403,0.998308979474894,1.00237837827677
24.8,1.00020541454641,0.998676433893384,1.00173673607958
24.9,1.00010237764389,0.999078691048947,1.00112711313943
25,1.00003355352885,0.999518780499128,1.00054859167742
25.1,1,1,1
25.2,1.00000277837109,0.999479922966145,1.00052590729607
25.3,1.00004295385153,0.998986717447644,1.00110030702237
25.4,1.00012159593903,0.998518532520028,1.0017272329831
25.5,1.00023977882437,0.99807333382569,1.00241092636722
25.6,1.00039858180863,0.997648931279624,1.003155810733
25.7,1.0005990897328,0.997243009074171,1.00396646480741
25.8,1.00084239342017,0.996853156808113,1.00484759427794
25.9,1.00112958924864,0.99647690019594,1.00580400235276
26,1.00146133178189,0.996111586609611,1.00683980844751
26.1,1.00183710440489,0.99575434213571,1.00795702443
26.2,1.00225620457285,0.995402605318991,1.00915699259482
26.3,1.00271793417019,0.99505417901906,1.01044071439177
26.4,1.00322159919953,0.994707193238462,1.01180888601375
